Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Unit_Price,Salesperson,Target_Sales,Customer_Rating,Return_Status
ORD-00119,2024-01-01,2024-01-06,Same Day,CUST0096,Priya Patel,Corporate,North,Punjab,Punjab_City1,Appliances,Air Conditioner,Air Conditioner - Model 642,64135.2,20,0.2,16614.89,3206.76,Elan Nair,68488.0,2.1,Returned
ORD-00120,2023-07-03,2023-07-06,Same Day,CUST0039,Deepika Iyer,SME,South,Tamil Nadu,Tamil Nadu_City5,Electronics,Smartwatch,Smartwatch - Model 349,21825.44,7,0.1,5786.1,3117.92,Divya Reddy,20733.89,4.3,No Return
ORD-00121,2021-08-28,2021-08-28,First Class,CUST0097,Neha Tiwari,Corporate,North,Delhi,Delhi_City5,Clothing,Jacket,Jacket - Model 143,5244.32,16,0.0,1368.0,327.77,Divya Reddy,4749.83,4.5,Returned
ORD-00122,2023-01-07,2023-01-12,Second Class,CUST0072,Neha Tiwari,SME,East,West Bengal,West Bengal_City1,Electronics,Printer,Printer - Model 406,62845.16,19,0.05,19620.16,3307.64,Chetan Patel,67997.15,3.3,Returned
ORD-00123,2024-04-27,2024-04-28,First Class,CUST0190,Vijay Reddy,SME,Central,UP,UP_City3,Clothing,Blazer,Blazer - Model 130,7586.76,3,0.1,451.4,2528.92,Elan Nair,9041.7,2.8,No Return
ORD-00124,2022-12-03,2022-12-04,First Class,CUST0048,Rohit Bajaj,Consumer,East,Assam,Assam_City4,Clothing,Jacket,Jacket - Model 828,6164.47,13,0.2,683.58,474.19,Chetan Patel,7211.37,2.3,No Return
ORD-00125,2024-02-01,2024-02-02,First Class,CUST0093,Ravi Chandran,Corporate,North,Delhi,Delhi_City5,Office Supplies,Printer Paper,Printer Paper - Model 712,2823.64,4,0.05,480.95,705.91,Farhan Khan,3478.33,1.0,Returned
ORD-00126,2023-05-16,2023-05-18,Standard Class,CUST0147,Kiran Mishra,Consumer,West,Maharashtra,Maharashtra_City4,Appliances,Washing Machine,Washing Machine - Model 382,20653.86,6,0.05,1798.32,3442.31,Geetha Iyer,19618.61,4.1,No Return
ORD-00127,2024-06-27,2024-06-28,Same Day,CUST0158,Suresh Verma,Home Office,East,Odisha,Odisha_City4,Clothing,Saree,Saree - Model 442,8692.65,15,0.1,407.05,579.51,Geetha Iyer,10498.44,4.4,No Return
ORD-00128,2023-12-23,2023-12-28,Same Day,CUST0052,Divya Shah,Consumer,East,Bihar,Bihar_City3,Appliances,Fan,Fan - Model 485,10222.3,11,0.15,2959.61,929.3,Elan Nair,12351.07,2.6,No Return
ORD-00129,2022-08-26,2022-08-28,Standard Class,CUST0047,Neha Tiwari,SME,Central,Chhattisgarh,Chhattisgarh_City4,Appliances,Mixer Grinder,Mixer Grinder - Model 242,4767.37,1,0.15,1348.97,4767.37,Unassigned,4390.8,3.6,Returned
ORD-00130,2021-06-23,2021-06-28,Standard Class,CUST0123,Rohit Bajaj,Corporate,West,Maharashtra,Maharashtra_City2,Clothing,Saree,Saree - Model 773,35036.56,13,0.3,6315.65,2695.12,Farhan Khan,30943.21,3.5,Returned
ORD-00131,2022-08-12,2022-08-16,Same Day,CUST0026,Ravi Chandran,Consumer,East,Jharkhand,Jharkhand_City3,Electronics,Laptop,Laptop - Model 125,20622.8,8,0.2,3586.68,2577.85,Harish Mehta,17576.29,2.7,No Return
ORD-00132,2024-12-23,2024-12-27,First Class,CUST0088,Arjun Pillai,Corporate,North,Punjab,Punjab_City3,Office Supplies,Stapler,Stapler - Model 145,18406.64,7,0.1,3194.73,2629.52,Bhavna Sharma,14933.17,2.4,No Return
ORD-00133,2024-11-06,2024-11-08,Same Day,CUST0142,Meena Nair,SME,South,Kerala,Kerala_City1,Appliances,Washing Machine,Washing Machine - Model 855,31033.75,11,0.15,3153.75,2821.25,Jayesh Shah,38529.91,2.8,Returned
ORD-00135,2021-04-10,2021-04-11,Second Class,CUST0045,Anita Gupta,Home Office,East,Bihar,Bihar_City2,Clothing,Saree,Saree - Model 623,59426.6,20,0.25,4019.51,2971.33,Geetha Iyer,59968.54,1.6,Returned
ORD-00136,2023-08-20,2023-08-21,First Class,CUST0138,Meena Nair,Corporate,West,Gujarat,Gujarat_City4,Clothing,Kurta,Kurta - Model 239,15767.64,18,0.1,1306.82,875.98,Divya Reddy,19041.13,4.9,Returned
ORD-00137,2022-05-02,2022-05-05,Second Class,CUST0114,Divya Shah,Home Office,West,Goa,Goa_City2,Clothing,Kurta,Kurta - Model 899,2755.32,6,0.0,795.64,459.22,Harish Mehta,2983.53,4.1,Returned
ORD-00138,2021-12-15,2021-12-20,Second Class,CUST0030,Ravi Chandran,SME,Central,Himachal,Himachal_City1,Electronics,Smartwatch,Smartwatch - Model 853,74254.5,18,0.1,14208.73,4125.25,Divya Reddy,70456.71,5.0,Returned
ORD-00139,2024-03-20,2024-03-22,Second Class,CUST0031,Deepika Iyer,Consumer,East,Bihar,Bihar_City1,Electronics,Headphones,Headphones - Model 683,28440.86,7,0.2,5841.53,4062.98,Unassigned,30321.95,3.4,No Return
ORD-00140,2021-05-28,2021-05-28,Second Class,CUST0069,Kiran Mishra,Consumer,East,Bihar,Bihar_City2,Office Supplies,Marker Set,Marker Set - Model 249,2884.68,4,0.3,576.92,721.17,Farhan Khan,3502.7,4.0,Returned
ORD-00141,2021-07-17,2021-07-23,First Class,CUST0069,Pooja Agarwal,Home Office,West,Gujarat,Gujarat_City4,Appliances,Fan,Fan - Model 599,29735.68,13,0.25,6431.37,2287.36,Farhan Khan,32440.97,4.5,No Return
ORD-00142,2023-06-27,2023-06-28,First Class,CUST0137,Sanjay Rao,Consumer,West,Rajasthan,Rajasthan_City5,Electronics,Monitor,Monitor - Model 972,33895.68,7,0.3,2694.33,4842.24,Harish Mehta,40476.59,4.6,No Return
ORD-00143,2022-11-10,2022-11-12,First Class,CUST0032,Meena Nair,Corporate,North,Delhi,Delhi_City3,Furniture,T-Shirt,T-Shirt - Model 356,34646.4,15,0.15,3259.92,2309.76,Bhavna Sharma,34158.64,4.6,No Return
ORD-00144,2022-08-03,2022-08-05,Second Class,CUST0180,Deepika Iyer,SME,North,UP,UP_City1,Office Supplies,File Folder,File Folder - Model 108,46125.1,14,0.25,2717.52,3294.65,Farhan Khan,55744.7,5.0,Returned
ORD-00145,2022-07-25,2022-07-28,Second Class,CUST0099,Amit Kumar,Consumer,South,Andhra Pradesh,Andhra Pradesh_City1,Electronics,Mobile Phone,Mobile Phone - Model 643,2243.4,4,0.1,634.58,560.85,Jayesh Shah,1804.23,3.6,Returned
ORD-00146,2021-10-24,2021-10-28,First Class,CUST0158,Arjun Pillai,SME,East,Odisha,Odisha_City3,Furniture,Sofa,Sofa - Model 910,3353.77,7,0.0,308.56,479.11,Unassigned,3098.53,1.0,No Return
ORD-00147,2022-09-20,2022-09-25,Second Class,CUST0156,Anita Gupta,SME,Central,Himachal,Himachal_City3,Appliances,Fan,Fan - Model 761,4247.07,1,0.25,996.2,4247.07,Arun Kumar,5062.09,4.2,No Return
ORD-00148,2023-03-13,2023-03-20,Same Day,CUST0128,Shreya Bose,Home Office,West,Goa,Goa_City5,Electronics,Mobile Phone,Mobile Phone - Model 799,7995.06,3,0.0,2766.81,2665.02,Chetan Patel,9445.07,4.8,No Return
ORD-00149,2023-11-23,2023-11-28,Same Day,CUST0068,Suresh Verma,SME,North,Uttarakhand,Uttarakhand_City4,Electronics,Laptop,Laptop - Model 184,9233.54,2,0.3,1094.86,4616.77,Isha Gupta,9869.06,1.6,No Return
ORD-00150,2021-05-23,2021-05-27,Second Class,CUST0040,Neha Tiwari,Corporate,East,West Bengal,West Bengal_City2,Appliances,Washing Machine,Washing Machine - Model 188,21825.32,11,0.25,4566.41,1984.12,Geetha Iyer,18725.98,3.4,No Return
ORD-00151,2023-03-12,2023-03-14,First Class,CUST0182,Vijay Reddy,Corporate,East,Odisha,Odisha_City1,Electronics,Laptop,Laptop - Model 443,860.97,1,0.1,160.32,860.97,Geetha Iyer,805.86,1.3,No Return
ORD-00152,2021-10-22,2021-10-28,Standard Class,CUST0015,Divya Shah,Consumer,West,Goa,Goa_City5,Appliances,Microwave,Microwave - Model 102,16645.14,19,0.05,2000.88,876.06,Arun Kumar,20462.61,1.0,No Return
ORD-00153,2024-04-11,2024-04-13,Same Day,CUST0046,Priya Patel,Home Office,West,Rajasthan,Rajasthan_City3,Clothing,Formal Shirt,Formal Shirt - Model 945,72457.56,18,0.25,14792.2,4025.42,Bhavna Sharma,78672.1,1.5,No Return
ORD-00154,2023-02-18,2023-02-22,Standard Class,CUST0103,Amit Kumar,Home Office,South,Kerala,Kerala_City2,Appliances,Refrigerator,Refrigerator - Model 398,65052.9,15,0.3,13818.39,4336.86,Jayesh Shah,77559.55,4.0,No Return
ORD-00155,2024-01-08,2024-01-13,First Class,CUST0198,Suresh Verma,Corporate,South,Rajasthan,Rajasthan_City3,Appliances,Air Conditioner,Air Conditioner - Model 101,68659.02,18,0.05,6207.56,3814.39,Geetha Iyer,84073.18,3.9,No Return
ORD-00156,2022-09-14,2022-09-20,First Class,CUST0126,Priya Patel,SME,South,Telangana,Telangana_City1,Furniture,Sofa,Sofa - Model 694,17863.4,5,0.0,1128.43,3572.68,Bhavna Sharma,18805.05,3.5,Returned
ORD-00157,2024-12-27,2024-12-28,First Class,CUST0112,Vijay Reddy,Home Office,North,Uttarakhand,Uttarakhand_City4,Appliances,Refrigerator,Refrigerator - Model 378,11950.4,8,0.3,1208.81,1493.8,Divya Reddy,10006.59,1.8,No Return
ORD-00158,2022-08-10,2022-08-14,First Class,CUST0120,Manoj Joshi,Corporate,South,Tamil Nadu,Tamil Nadu_City1,Furniture,Sofa,Sofa - Model 261,9067.1,14,0.1,2769.56,647.65,Elan Nair,11000.15,3.8,No Return
ORD-00159,2023-03-01,2023-03-05,Same Day,CUST0183,Deepika Iyer,Consumer,South,Karnataka,Karnataka_City1,Furniture,Office Chair,Office Chair - Model 573,24136.92,12,0.0,6110.38,2011.41,Bhavna Sharma,29011.33,1.6,No Return
ORD-00160,2021-01-03,2021-01-05,Same Day,CUST0103,Kavita Menon,Consumer,North,Punjab,Punjab_City1,Furniture,Desk,Desk - Model 967,8797.5,3,0.1,2575.08,2932.5,Farhan Khan,7576.97,4.8,No Return
ORD-00161,2023-04-06,2023-04-09,First Class,CUST0186,Sanjay Rao,SME,South,Telangana,Telangana_City2,Clothing,Blazer,Blazer - Model 135,3135.04,16,0.25,418.53,195.94,Jayesh Shah,3478.6,2.0,No Return
ORD-00162,2022-11-26,2022-11-28,Standard Class,CUST0016,Amit Kumar,SME,West,Goa,Goa_City3,Appliances,Air Conditioner,Air Conditioner - Model 591,17513.37,9,0.15,1635.08,1945.93,Isha Gupta,20853.48,2.4,No Return
ORD-00163,2021-08-17,2021-08-20,Second Class,CUST0082,Shreya Bose,Consumer,West,Rajasthan,Rajasthan_City1,Furniture,Office Chair,Office Chair - Model 353,1560.4,8,0.3,309.73,195.05,Divya Reddy,1456.26,4.3,No Return
ORD-00164,2023-10-01,2023-10-07,First Class,CUST0045,Meena Nair,Consumer,South,Telangana,Telangana_City5,Clothing,Jeans,Jeans - Model 292,23863.76,8,0.3,4534.16,2982.97,Harish Mehta,25559.57,1.7,No Return
ORD-00165,2022-03-11,2022-03-17,Second Class,CUST0057,Rahul Sharma,Home Office,North,Delhi,Delhi_City1,Furniture,Wardrobe,Wardrobe - Model 122,41072.85,17,0.1,12027.44,2416.05,Chetan Patel,44905.14,4.7,No Return
ORD-00166,2022-12-14,2022-12-21,Same Day,CUST0181,Sanjay Rao,Home Office,Central,UP,UP_City2,Electronics,Tablet,Tablet - Model 824,10452.09,19,0.1,1380.75,550.11,Isha Gupta,11986.25,4.7,No Return
ORD-00167,2024-10-02,2024-10-04,First Class,CUST0079,Anita Gupta,Consumer,South,Telangana,Telangana_City5,Furniture,Sofa,Sofa - Model 206,4648.3,5,0.0,1555.49,929.66,Harish Mehta,4045.52,4.0,No Return
ORD-00168,2021-06-09,2021-06-16,Standard Class,CUST0023,Manoj Joshi,Corporate,East,Bihar,Bihar_City1,Furniture,Dining Table,Dining Table - Model 495,1596.15,15,0.05,189.33,106.41,Harish Mehta,1861.58,4.9,Returned
ORD-00169,2022-03-15,2022-03-16,Standard Class,CUST0097,Sunita Singh,Home Office,West,Goa,Goa_City1,Office Supplies,Marker Set,Marker Set - Model 426,63267.36,16,0.2,12415.12,3954.21,Elan Nair,80718.46,1.3,No Return
ORD-00170,2024-11-06,2024-11-11,Same Day,CUST0024,Manoj Joshi,Consumer,West,Gujarat,Gujarat_City1,Electronics,Smartwatch,Smartwatch - Model 203,98542.4,20,0.15,21891.06,4927.12,Farhan Khan,88961.64,1.8,No Return
ORD-00171,2023-01-14,2023-01-15,First Class,CUST0013,Sanjay Rao,SME,East,Bihar,Bihar_City2,Furniture,Office Chair,Office Chair - Model 199,52645.77,19,0.15,4299.34,2770.83,Arun Kumar,47564.22,3.6,No Return
ORD-00172,2024-03-12,2024-03-16,First Class,CUST0102,Divya Shah,Consumer,West,Maharashtra,Maharashtra_City4,Office Supplies,Scissors,Scissors - Model 145,71674.24,16,0.1,4989.03,4479.64,Elan Nair,73098.42,2.1,No Return
ORD-00173,2022-09-02,2022-09-09,Same Day,CUST0179,Sunita Singh,SME,Central,MP,MP_City5,Furniture,Bed Frame,Bed Frame - Model 803,10071.9,3,0.3,1497.73,3357.3,Harish Mehta,10941.68,1.9,No Return
ORD-00174,2024-03-06,2024-03-08,Second Class,CUST0147,Kiran Mishra,Consumer,North,UP,UP_City1,Electronics,Smartwatch,Smartwatch - Model 533,64672.2,19,0.2,4875.47,3403.8,Bhavna Sharma,83694.88,2.7,No Return
ORD-00175,2023-09-15,2023-09-22,Standard Class,CUST0018,Amit Kumar,SME,Central,UP,UP_City1,Office Supplies,File Folder,File Folder - Model 524,36452.0,13,0.2,4311.19,2804.0,Chetan Patel,31862.69,3.4,No Return
ORD-00176,2024-10-20,2024-10-24,Standard Class,CUST0074,Neha Tiwari,Consumer,North,Uttarakhand,Uttarakhand_City3,Electronics,Monitor,Monitor - Model 512,52746.84,12,0.1,7828.78,4395.57,Chetan Patel,58502.69,3.7,Returned
ORD-00177,2023-05-09,2023-05-16,Same Day,CUST0061,Priya Patel,Corporate,North,UP,UP_City2,Office Supplies,File Folder,File Folder - Model 237,73730.08,16,0.1,3720.63,4608.13,Elan Nair,94898.7,2.8,No Return
ORD-00178,2024-09-28,2024-09-28,Standard Class,CUST0023,Suresh Verma,Consumer,East,Jharkhand,Jharkhand_City1,Appliances,Fan,Fan - Model 418,16445.7,15,0.3,1981.8,1096.38,Isha Gupta,16473.54,4.1,No Return
ORD-00179,2023-06-27,2023-06-28,Same Day,CUST0015,Deepika Iyer,Corporate,South,Kerala,Kerala_City1,Furniture,Bed Frame,Bed Frame - Model 347,4618.84,2,0.1,1086.59,2309.42,Farhan Khan,4823.89,2.8,Returned
ORD-00180,2022-04-21,2022-04-23,Second Class,CUST0042,Ravi Chandran,Home Office,Central,Himachal,Himachal_City4,Office Supplies,Stapler,Stapler - Model 625,4383.27,3,0.15,241.79,1461.09,Arun Kumar,5401.57,4.9,No Return
ORD-00181,2023-07-13,2023-07-20,First Class,CUST0003,Deepika Iyer,SME,West,Gujarat,Gujarat_City3,Furniture,Wardrobe,Wardrobe - Model 323,27551.7,9,0.1,6541.87,3061.3,Harish Mehta,26203.67,3.1,Returned
ORD-00182,2021-08-03,2021-08-06,First Class,CUST0170,Kavita Menon,Home Office,Central,MP,MP_City3,Electronics,Smartwatch,Smartwatch - Model 367,58578.12,18,0.2,6317.21,3254.34,Elan Nair,52379.39,3.1,No Return
ORD-00183,2024-07-13,2024-07-19,Standard Class,CUST0082,Vijay Reddy,Consumer,North,Uttarakhand,Uttarakhand_City3,Clothing,Kurta,Kurta - Model 843,3294.23,1,0.1,378.98,3294.23,Divya Reddy,3765.83,3.6,Returned
ORD-00184,2023-12-26,2023-12-28,Second Class,CUST0044,Neha Tiwari,Home Office,East,Assam,Assam_City1,Office Supplies,Scissors,Scissors - Model 327,9025.38,6,0.15,678.04,1504.23,Farhan Khan,8228.11,4.5,Returned
ORD-00185,2021-08-07,2021-08-12,Standard Class,CUST0076,Arjun Pillai,SME,East,Bihar,Bihar_City5,Office Supplies,Marker Set,Marker Set - Model 405,9516.64,4,0.3,1600.92,2379.16,Unassigned,7870.56,4.4,No Return
ORD-00187,2021-09-07,2021-09-13,First Class,CUST0112,Pooja Agarwal,Corporate,West,Maharashtra,Maharashtra_City3,Furniture,Wardrobe,Wardrobe - Model 875,28257.84,13,0.15,3963.04,2173.68,Isha Gupta,25298.92,3.7,No Return
ORD-00188,2021-05-10,2021-05-14,First Class,CUST0027,Sanjay Rao,SME,South,Karnataka,Karnataka_City2,Office Supplies,Notebook,Notebook - Model 450,50386.64,17,0.05,3330.9,2963.92,Harish Mehta,49360.03,1.8,Returned
ORD-00189,2021-07-21,2021-07-24,Standard Class,CUST0034,Suresh Verma,Corporate,North,Punjab,Punjab_City1,Furniture,Dining Table,Dining Table - Model 769,2968.98,1,0.05,245.24,2968.98,Arun Kumar,2446.79,1.5,Returned
ORD-00190,2024-11-04,2024-11-10,First Class,CUST0122,Vijay Reddy,Consumer,West,Maharashtra,Maharashtra_City4,Appliances,Microwave,Microwave - Model 950,24438.4,7,0.25,967.6,3491.2,Bhavna Sharma,25801.88,3.5,No Return
ORD-00191,2024-05-06,2024-05-07,Same Day,CUST0156,Suresh Verma,Consumer,North,Delhi,Delhi_City4,Clothing,Formal Shirt,Formal Shirt - Model 438,37493.28,9,0.05,5605.53,4165.92,Divya Reddy,30045.95,3.7,No Return
ORD-00192,2022-08-10,2022-08-13,Same Day,CUST0200,Kiran Mishra,Corporate,Central,Uttarakhand,Uttarakhand_City1,Furniture,Office Chair,Office Chair - Model 932,10894.92,3,0.0,3502.0,3631.64,Chetan Patel,13477.78,4.4,No Return
ORD-00194,2022-02-14,2022-02-19,Same Day,CUST0108,Meena Nair,SME,East,Jharkhand,Jharkhand_City2,Clothing,Blazer,Blazer - Model 725,2823.72,4,0.25,143.15,705.93,Geetha Iyer,3359.05,3.4,No Return
ORD-00195,2022-11-28,2022-11-28,Standard Class,CUST0113,Priya Patel,SME,West,Goa,Goa_City2,Electronics,Headphones,Headphones - Model 593,4034.94,3,0.1,195.04,1344.98,Farhan Khan,4566.97,3.6,No Return
ORD-00196,2022-02-25,2022-02-28,First Class,CUST0165,Meena Nair,Consumer,Central,Himachal,Himachal_City3,Electronics,Laptop,Laptop - Model 384,72280.43,17,0.3,10056.04,4251.79,Arun Kumar,76144.88,3.2,Returned
ORD-00197,2021-08-24,2021-08-28,Standard Class,CUST0114,Rohit Bajaj,Corporate,West,Gujarat,Gujarat_City4,Electronics,Headphones,Headphones - Model 522,7285.5,15,0.15,1140.2,485.7,Arun Kumar,7857.89,1.0,No Return
ORD-00198,2022-08-11,2022-08-16,Same Day,CUST0144,Suresh Verma,Home Office,Central,Himachal,Himachal_City4,Office Supplies,Marker Set,Marker Set - Model 216,71313.9,15,0.1,19100.28,4754.26,Bhavna Sharma,84126.15,1.9,No Return
ORD-00199,2024-02-09,2024-02-14,Second Class,CUST0096,Sunita Singh,Consumer,East,Bihar,Bihar_City1,Appliances,Mixer Grinder,Mixer Grinder - Model 972,8979.08,2,0.15,703.19,4489.54,Geetha Iyer,8151.16,4.3,No Return
ORD-00200,2022-08-01,2022-08-06,Standard Class,CUST0163,Rohit Bajaj,SME,East,West Bengal,West Bengal_City5,Clothing,T-Shirt,T-Shirt - Model 594,15488.48,4,0.15,2464.74,3872.12,Isha Gupta,18439.67,4.6,No Return
ORD-00201,2022-05-13,2022-05-16,First Class,CUST0154,Shreya Bose,SME,South,Tamil Nadu,Tamil Nadu_City2,Clothing,Kurta,Kurta - Model 241,27998.85,11,0.15,4179.09,2545.35,Geetha Iyer,30834.08,4.5,No Return
ORD-00202,2022-12-21,2022-12-23,First Class,CUST0056,Suresh Verma,Corporate,Central,UP,UP_City3,Appliances,Fan,Fan - Model 675,21977.41,7,0.1,5063.27,3139.63,Harish Mehta,23986.21,4.8,Returned
ORD-00203,2021-04-09,2021-04-16,Second Class,CUST0004,Kiran Mishra,Home Office,Central,UP,UP_City3,Clothing,Blazer,Blazer - Model 249,700.4,4,0.05,43.86,175.1,Arun Kumar,802.17,2.2,No Return
ORD-00204,2023-12-22,2023-12-23,Same Day,CUST0173,Neha Tiwari,SME,East,Jharkhand,Jharkhand_City4,Electronics,Smartwatch,Smartwatch - Model 907,29799.52,8,0.2,3973.25,3724.94,Farhan Khan,38230.3,1.2,No Return
ORD-00205,2022-05-15,2022-05-17,Standard Class,CUST0058,Kavita Menon,Consumer,South,Telangana,Telangana_City2,Clothing,Blazer,Blazer - Model 852,52359.06,19,0.2,4563.23,2755.74,Isha Gupta,45011.87,1.2,No Return
ORD-00206,2021-03-11,2021-03-16,Standard Class,CUST0150,Ravi Chandran,Home Office,Central,UP,UP_City4,Furniture,Desk,Desk - Model 908,1686.29,1,0.25,418.94,1686.29,Jayesh Shah,1812.9,1.3,No Return
ORD-00207,2023-04-07,2023-04-13,First Class,CUST0018,Kiran Mishra,Home Office,Central,Chhattisgarh,Chhattisgarh_City3,Furniture,Wardrobe,Wardrobe - Model 400,12653.16,6,0.2,1731.21,2108.86,Divya Reddy,16134.73,3.5,Returned
ORD-00208,2022-01-22,2022-01-25,Same Day,CUST0089,Arjun Pillai,Corporate,Central,MP,MP_City4,Electronics,Printer,Printer - Model 362,36218.08,8,0.2,9433.57,4527.26,Isha Gupta,42084.97,1.1,No Return
ORD-00209,2022-09-18,2022-09-19,Standard Class,CUST0012,Anita Gupta,Consumer,Central,Himachal,Himachal_City2,Clothing,Jacket,Jacket - Model 985,11448.85,7,0.0,3829.22,1635.55,Geetha Iyer,13942.78,1.8,Returned
ORD-00210,2023-09-03,2023-09-08,Second Class,CUST0184,Manoj Joshi,Home Office,North,Punjab,Punjab_City4,Electronics,Headphones,Headphones - Model 497,966.46,2,0.0,99.93,483.23,Harish Mehta,1077.71,2.7,No Return
ORD-00211,2021-06-17,2021-06-18,First Class,CUST0165,Shreya Bose,Home Office,West,Maharashtra,Maharashtra_City5,Appliances,Refrigerator,Refrigerator - Model 188,11376.0,3,0.2,579.31,3792.0,Elan Nair,13453.68,2.8,Returned
ORD-00212,2022-05-22,2022-05-28,First Class,CUST0057,Vijay Reddy,Corporate,North,UP,UP_City5,Furniture,Wardrobe,Wardrobe - Model 995,51922.13,13,0.3,7767.66,3994.01,Isha Gupta,45207.92,1.2,Returned
ORD-00213,2022-03-06,2022-03-08,First Class,CUST0054,Kavita Menon,Consumer,Central,Himachal,Himachal_City1,Electronics,Tablet,Tablet - Model 285,14648.48,7,0.25,3355.65,2092.64,Jayesh Shah,17960.88,4.4,Returned
ORD-00214,2023-06-05,2023-06-11,Second Class,CUST0018,Ravi Chandran,Corporate,Central,MP,MP_City3,Office Supplies,File Folder,File Folder - Model 734,4108.88,4,0.2,644.79,1027.22,Bhavna Sharma,5136.34,2.3,Returned
ORD-00215,2024-03-01,2024-03-04,Second Class,CUST0150,Vijay Reddy,Consumer,East,Assam,Assam_City4,Office Supplies,File Folder,File Folder - Model 383,54263.43,19,0.3,5503.94,2855.97,Farhan Khan,47054.69,3.9,Returned
ORD-00216,2023-03-18,2023-03-20,First Class,CUST0079,Divya Shah,Corporate,West,Goa,Goa_City1,Office Supplies,Scissors,Scissors - Model 119,10596.96,18,0.25,1843.78,588.72,Isha Gupta,11824.23,4.3,Returned
ORD-00217,2024-04-25,2024-04-28,First Class,CUST0067,Neha Tiwari,Consumer,Central,Chhattisgarh,Chhattisgarh_City4,Electronics,Smartwatch,Smartwatch - Model 613,42964.38,18,0.3,2844.8,2386.91,Isha Gupta,36316.8,2.5,No Return
ORD-00218,2022-12-24,2022-12-28,First Class,CUST0132,Vijay Reddy,Corporate,South,Telangana,Telangana_City2,Furniture,Bed Frame,Bed Frame - Model 879,12572.25,15,0.2,3365.48,838.15,Harish Mehta,11514.61,2.1,No Return
ORD-00219,2023-02-23,2023-02-28,First Class,CUST0093,Sanjay Rao,Home Office,North,Punjab,Punjab_City5,Appliances,Geyser,Geyser - Model 657,73497.76,16,0.0,4554.76,4593.61,Jayesh Shah,65186.99,3.6,No Return
ORD-00220,2024-08-20,2024-08-21,Second Class,CUST0097,Deepika Iyer,SME,Central,MP,MP_City2,Appliances,Microwave,Microwave - Model 335,35001.64,17,0.3,7603.09,2058.92,Bhavna Sharma,37006.21,2.1,No Return
ORD-00221,2024-11-16,2024-11-20,Second Class,CUST0184,Sunita Singh,Consumer,South,Kerala,Kerala_City4,Office Supplies,Marker Set,Marker Set - Model 122,16818.72,8,0.1,4027.56,2102.34,Divya Reddy,13817.79,3.3,No Return
ORD-00222,2024-10-19,2024-10-25,Standard Class,CUST0038,Priya Patel,Home Office,South,Telangana,Telangana_City1,Electronics,Smartwatch,Smartwatch - Model 321,7970.34,6,0.05,1552.16,1328.39,Harish Mehta,8793.38,2.9,Returned
ORD-00223,2023-08-20,2023-08-25,Standard Class,CUST0037,Rohit Bajaj,Consumer,South,Kerala,Kerala_City4,Clothing,Saree,Saree - Model 494,18809.4,6,0.2,1946.49,3134.9,Chetan Patel,16068.59,1.8,Returned
ORD-00224,2021-02-16,2021-02-22,Second Class,CUST0122,Shreya Bose,Corporate,South,Telangana,Telangana_City4,Electronics,Mobile Phone,Mobile Phone - Model 634,4864.6,20,0.3,713.15,243.23,Geetha Iyer,4792.55,1.2,Returned
ORD-00225,2022-02-10,2022-02-15,Same Day,CUST0151,Rohit Bajaj,Home Office,South,Andhra Pradesh,Andhra Pradesh_City2,Clothing,Jeans,Jeans - Model 105,8624.68,4,0.1,1499.21,2156.17,Arun Kumar,9392.22,1.5,No Return
